provincename,cityName,confirmedCount,deadCount,dt
陕西,延安,7,0,2020-02-05
陕西,铜川,7,0,2020-02-05
陕西,商洛,6,0,2020-02-05
陕西,榆林,2,0,2020-02-05
浙江,湖州,9,0,2020-02-05
陕西,韩城,1,0,2020-02-05
陕西,杨凌,1,0,2020-02-05
广西,北海,31,0,2020-02-05
广西,南宁,30,0,2020-02-05
广西,桂林,27,0,2020-02-05
广西,柳州,20,0,2020-02-05
广西,防城港,15,0,2020-02-05
广西,河池,11,0,2020-02-05
广西,玉林,8,0,2020-02-05
广西,贵港,7,0,2020-02-05
浙江,舟山,7,0,2020-02-05
广西,钦州,7,0,2020-02-05
广西,梧州,5,0,2020-02-05
广西,贺州,4,0,2020-02-05
广西,百色,2,0,2020-02-05
广西,来宾,1,0,2020-02-05
河北,石家庄,24,0,2020-02-05
河北,沧州,21,1,2020-02-05
河北,邢台,19,0,2020-02-05
河北,邯郸,18,0,2020-02-05
河北,保定,17,0,2020-02-05
广东,深圳,314,0,2020-02-05
河北,唐山,17,0,2020-02-05
河北,廊坊,14,0,2020-02-05
河北,张家口,12,0,2020-02-05
河北,衡水,7,0,2020-02-05
河北,承德,5,0,2020-02-05
河北,秦皇岛,3,0,2020-02-05
云南,昆明,37,0,2020-02-05
云南,西双版纳,15,0,2020-02-05
云南,玉溪,13,0,2020-02-05
云南,曲靖,10,0,2020-02-05
广东,广州,255,0,2020-02-05
云南,昭通,10,0,2020-02-05
云南,大理,8,0,2020-02-05
云南,保山,8,0,2020-02-05
云南,丽江,7,0,2020-02-05
云南,红河,5,0,2020-02-05
云南,德宏,5,0,2020-02-05
云南,普洱,4,0,2020-02-05
云南,楚雄,4,0,2020-02-05
云南,临沧,1,0,2020-02-05
云南,文山,1,0,2020-02-05
湖北,随州,834,9,2020-02-05
广东,珠海,73,0,2020-02-05
海南,三亚,30,0,2020-02-05
海南,海口,16,0,2020-02-05
海南,万宁,11,0,2020-02-05
海南,儋州,10,0,2020-02-05
海南,琼海,6,0,2020-02-05
海南,临高,5,0,2020-02-05
海南,陵水,4,0,2020-02-05
海南,澄迈,4,1,2020-02-05
海南,定安,3,0,2020-02-05
海南,昌江,3,0,2020-02-05
广东,佛山,50,0,2020-02-05
海南,东方,3,0,2020-02-05
海南,保亭,2,0,2020-02-05
海南,琼中,1,0,2020-02-05
海南,乐东,1,0,2020-02-05
海南,文昌,1,0,2020-02-05
辽宁,沈阳,23,0,2020-02-05
辽宁,大连,14,0,2020-02-05
辽宁,盘锦,8,0,2020-02-05
辽宁,锦州,7,0,2020-02-05
辽宁,丹东,7,0,2020-02-05
广东,东莞,47,0,2020-02-05
辽宁,葫芦岛,7,0,2020-02-05
辽宁,阜新,7,0,2020-02-05
辽宁,朝阳,6,0,2020-02-05
辽宁,本溪,3,0,2020-02-05
辽宁,铁岭,3,0,2020-02-05
辽宁,辽阳,2,0,2020-02-05
辽宁,营口,1,0,2020-02-05
辽宁,鞍山,1,0,2020-02-05
山西,晋中,21,0,2020-02-05
山西,运城,17,0,2020-02-05
广东,中山,44,0,2020-02-05
山西,大同,9,0,2020-02-05
山西,太原,9,0,2020-02-05
山西,晋城,7,0,2020-02-05
山西,吕梁,5,0,2020-02-05
山西,朔州,4,0,2020-02-05
山西,长治,3,0,2020-02-05
山西,忻州,3,0,2020-02-05
山西,阳泉,2,0,2020-02-05
山西,临汾,1,0,2020-02-05
天津,宝坻区,15,1,2020-02-05
广东,惠州,35,0,2020-02-05
天津,河东区,10,0,2020-02-05
天津,河北区,10,0,2020-02-05
天津,和平区,6,0,2020-02-05
天津,外地来津人员,6,0,2020-02-05
天津,河西区,4,0,2020-02-05
天津,宁河区,4,0,2020-02-05
天津,南开区,3,0,2020-02-05
天津,西青区,3,0,2020-02-05
天津,东丽区,3,0,2020-02-05
天津,滨海新区,2,0,2020-02-05
广东,汕头,20,0,2020-02-05
天津,红桥区,2,0,2020-02-05
天津,津南区,1,0,2020-02-05
天津,待明确,0,0,2020-02-05
贵州,贵阳,12,0,2020-02-05
贵州,毕节,11,0,2020-02-05
贵州,六盘水,9,1,2020-02-05
贵州,遵义,9,0,2020-02-05
贵州,铜仁,6,0,2020-02-05
贵州,黔南州,6,0,2020-02-05
贵州,黔东南州,5,0,2020-02-05
广东,湛江,19,0,2020-02-05
贵州,黔西南州,3,0,2020-02-05
贵州,安顺,3,0,2020-02-05
甘肃,兰州,30,0,2020-02-05
甘肃,天水,10,0,2020-02-05
甘肃,定西,5,0,2020-02-05
甘肃,陇南,4,0,2020-02-05
甘肃,临夏,3,0,2020-02-05
甘肃,张掖,2,0,2020-02-05
甘肃,白银,2,0,2020-02-05
甘肃,甘南,2,0,2020-02-05
广东,阳江,13,0,2020-02-05
甘肃,庆阳,2,0,2020-02-05
甘肃,金昌,1,0,2020-02-05
甘肃,平凉,1,0,2020-02-05
吉林,长春,28,0,2020-02-05
吉林,四平,8,0,2020-02-05
吉林,吉林市,5,0,2020-02-05
吉林,公主岭,4,0,2020-02-05
吉林,延边,3,0,2020-02-05
吉林,辽源,3,0,2020-02-05
吉林,松原,2,0,2020-02-05
广东,肇庆,13,0,2020-02-05
吉林,通化,1,0,2020-02-05
内蒙古,鄂尔多斯,11,0,2020-02-05
内蒙古,包头,9,0,2020-02-05
内蒙古,呼和浩特,5,0,2020-02-05
内蒙古,呼伦贝尔,5,0,2020-02-05
内蒙古,巴彦淖尔,4,0,2020-02-05
内蒙古,乌兰察布,3,0,2020-02-05
内蒙古,赤峰,3,0,2020-02-05
内蒙古,锡林郭勒盟,2,0,2020-02-05
内蒙古,乌海市,2,0,2020-02-05
广东,梅州,12,0,2020-02-05
内蒙古,兴安盟,1,0,2020-02-05
内蒙古,通辽,1,0,2020-02-05
宁夏,银川,25,0,2020-02-05
宁夏,吴忠,8,0,2020-02-05
宁夏,中卫,3,0,2020-02-05
宁夏,固原,2,0,2020-02-05
宁夏,宁东管委会,1,0,2020-02-05
宁夏,石嘴山,1,0,2020-02-05
新疆,乌鲁木齐,15,0,2020-02-05
新疆,伊犁州,9,0,2020-02-05
湖北,荆州,801,10,2020-02-05
广东,清远,10,0,2020-02-05
新疆,第九师,4,0,2020-02-05
新疆,昌吉,2,0,2020-02-05
新疆,吐鲁番,1,0,2020-02-05
新疆,第七师,1,0,2020-02-05
新疆,第八师,1,0,2020-02-05
新疆,阿克苏,1,0,2020-02-05
新疆,第六师,1,0,2020-02-05
新疆,巴州,1,0,2020-02-05
青海,西宁,15,0,2020-02-05
青海,海北州,3,0,2020-02-05
广东,江门,9,0,2020-02-05
西藏,拉萨,1,0,2020-02-05
广东,揭阳,7,0,2020-02-05
广东,韶关,6,0,2020-02-05
广东,茂名,6,0,2020-02-05
广东,汕尾,5,0,2020-02-05
广东,潮州,5,0,2020-02-05
广东,河源,1,0,2020-02-05
河南,信阳,164,0,2020-02-05
河南,南阳,111,2,2020-02-05
湖北,襄阳,787,2,2020-02-05
河南,郑州,102,0,2020-02-05
河南,驻马店,98,0,2020-02-05
河南,商丘,65,0,2020-02-05
河南,周口,59,0,2020-02-05
河南,平顶山,41,0,2020-02-05
河南,新乡,41,0,2020-02-05
河南,安阳,37,0,2020-02-05
河南,漯河,26,0,2020-02-05
河南,许昌,26,0,2020-02-05
河南,洛阳,21,0,2020-02-05
湖北,黄石,566,2,2020-02-05
河南,开封,18,0,2020-02-05
河南,焦作,17,0,2020-02-05
河南,鹤壁,10,0,2020-02-05
河南,三门峡,7,0,2020-02-05
河南,濮阳,5,0,2020-02-05
河南,济源,3,0,2020-02-05
河南,待明确地区,0,0,2020-02-05
湖南,长沙,179,0,2020-02-05
湖南,岳阳,93,0,2020-02-05
湖南,邵阳,74,0,2020-02-05
湖北,宜昌,563,6,2020-02-05
湖南,常德,62,0,2020-02-05
湖南,娄底,51,0,2020-02-05
湖南,衡阳,43,0,2020-02-05
湖南,株洲,41,0,2020-02-05
湖南,益阳,41,0,2020-02-05
湖南,怀化,36,0,2020-02-05
湖南,永州,32,0,2020-02-05
湖南,郴州,25,0,2020-02-05
湖南,湘潭,24,0,2020-02-05
湖南,湘西自治州,7,0,2020-02-05
湖北,荆门,508,17,2020-02-05
湖南,张家界,3,0,2020-02-05
江西,南昌,149,0,2020-02-05
江西,九江,92,0,2020-02-05
江西,新余,78,0,2020-02-05
江西,上饶,78,0,2020-02-05
江西,宜春,54,0,2020-02-05
江西,赣州,52,0,2020-02-05
江西,抚州,46,0,2020-02-05
江西,萍乡,23,0,2020-02-05
江西,吉安,15,0,2020-02-05
湖北,鄂州,423,18,2020-02-05
江西,鹰潭,9,0,2020-02-05
江西,景德镇,4,0,2020-02-05
安徽,合肥,104,0,2020-02-05
安徽,阜阳,95,0,2020-02-05
安徽,亳州,66,0,2020-02-05
安徽,安庆,60,0,2020-02-05
安徽,蚌埠,48,0,2020-02-05
安徽,马鞍山,46,0,2020-02-05
安徽,六安,36,0,2020-02-05
安徽,芜湖,26,0,2020-02-05
湖北,武汉,11618,478,2020-02-06
湖北,孝感,2141,25,2020-02-06
湖北,咸宁,443,1,2020-02-06
江西,新余,87,0,2020-02-06
江西,上饶,86,0,2020-02-06
江西,宜春,62,0,2020-02-06
江西,赣州,59,0,2020-02-06
江西,抚州,56,0,2020-02-06
江西,萍乡,24,0,2020-02-06
江西,吉安,16,0,2020-02-06
江西,鹰潭,10,0,2020-02-06
江西,景德镇,4,0,2020-02-06
重庆,万州区,73,1,2020-02-06
湖北,十堰,395,0,2020-02-06
重庆,九龙坡区,19,1,2020-02-06
重庆,云阳县,19,0,2020-02-06
重庆,江北区,19,0,2020-02-06
重庆,渝中区,19,0,2020-02-06
重庆,开州区,18,0,2020-02-06
重庆,垫江县,17,0,2020-02-06
重庆,忠县,16,0,2020-02-06
重庆,合川区,15,0,2020-02-06
重庆,两江新区,14,0,2020-02-06
重庆,綦江区,14,0,2020-02-06
湖北,仙桃,307,5,2020-02-06
重庆,潼南区,13,0,2020-02-06
重庆,渝北区,12,0,2020-02-06
重庆,长寿区,12,0,2020-02-06
重庆,石柱县,12,0,2020-02-06
重庆,奉节县,12,0,2020-02-06
重庆,巫溪县,11,0,2020-02-06
重庆,丰都县,9,0,2020-02-06
重庆,璧山区,8,0,2020-02-06
重庆,巫山县,8,0,2020-02-06
重庆,南岸区,8,0,2020-02-06
湖北,天门,163,10,2020-02-06
重庆,荣昌区,8,0,2020-02-06
重庆,大足区,8,0,2020-02-06
重庆,大渡口区,7,0,2020-02-06
重庆,铜梁区,7,0,2020-02-06
重庆,江津区,4,0,2020-02-06
重庆,高新区,4,0,2020-02-06
重庆,梁平区,4,0,2020-02-06
重庆,涪陵区,3,0,2020-02-06
重庆,巴南区,3,0,2020-02-06
重庆,永川区,3,0,2020-02-06
湖北,恩施州,157,0,2020-02-06
重庆,城口县,2,0,2020-02-06
重庆,黔江区,2,0,2020-02-06
重庆,沙坪坝区,2,0,2020-02-06
重庆,彭水县,2,0,2020-02-06
重庆,秀山县,1,0,2020-02-06
重庆,武隆区,1,0,2020-02-06
重庆,酉阳,1,0,2020-02-06
重庆,万盛经开区,1,0,2020-02-06
江苏,苏州,69,0,2020-02-06
江苏,南京,57,0,2020-02-06
湖北,潜江,74,1,2020-02-06
江苏,徐州,49,0,2020-02-06
江苏,淮安,37,0,2020-02-06
江苏,无锡,31,0,2020-02-06
江苏,南通,29,0,2020-02-06
江苏,常州,29,0,2020-02-06
江苏,泰州,29,0,2020-02-06
江苏,连云港,24,0,2020-02-06
江苏,扬州,17,0,2020-02-06
江苏,盐城,16,0,2020-02-06
江苏,宿迁,12,0,2020-02-06
湖北,神农架林区,10,0,2020-02-06
江苏,镇江,9,0,2020-02-06
山东,青岛,43,0,2020-02-06
山东,济南,39,0,2020-02-06
山东,临沂,35,0,2020-02-06
山东,济宁,35,0,2020-02-06
山东,烟台,31,0,2020-02-06
山东,威海,30,0,2020-02-06
山东,潍坊,27,0,2020-02-06
山东,德州,27,0,2020-02-06
山东,聊城,20,0,2020-02-06
广东,深圳,334,0,2020-02-06
山东,泰安,20,0,2020-02-06
山东,枣庄,19,0,2020-02-06
山东,淄博,15,0,2020-02-06
山东,日照,14,0,2020-02-06
山东,菏泽,13,0,2020-02-06
山东,滨州,11,0,2020-02-06
四川,成都,102,1,2020-02-06
四川,南充,30,0,2020-02-06
四川,广安,27,0,2020-02-06
四川,达州,23,0,2020-02-06
广东,广州,284,0,2020-02-06
四川,巴中,20,0,2020-02-06
四川,绵阳,19,0,2020-02-06
四川,内江,17,0,2020-02-06
四川,甘孜州,17,0,2020-02-06
四川,泸州,13,0,2020-02-06
四川,德阳,12,0,2020-02-06
四川,攀枝花,11,0,2020-02-06
四川,自贡,9,0,2020-02-06
四川,宜宾,9,0,2020-02-06
四川,凉山州,7,0,2020-02-06
广东,珠海,73,0,2020-02-06
四川,雅安,6,0,2020-02-06
四川,广元,6,0,2020-02-06
四川,遂宁,5,0,2020-02-06
四川,眉山,5,0,2020-02-06
四川,乐山,3,0,2020-02-06
四川,资阳,2,0,2020-02-06
四川,阿坝州,1,0,2020-02-06
黑龙江,哈尔滨,94,0,2020-02-06
黑龙江,绥化,39,2,2020-02-06
黑龙江,双鸭山,36,0,2020-02-06
湖北,黄冈,1897,32,2020-02-06
广东,佛山,57,0,2020-02-06
黑龙江,鸡西,29,0,2020-02-06
黑龙江,齐齐哈尔,27,0,2020-02-06
黑龙江,大庆,13,1,2020-02-06
黑龙江,佳木斯,13,0,2020-02-06
黑龙江,牡丹江,11,0,2020-02-06
黑龙江,七台河,10,0,2020-02-06
黑龙江,大兴安岭,2,0,2020-02-06
黑龙江,鹤岗,2,0,2020-02-06
黑龙江,黑河,1,0,2020-02-06
北京,朝阳区,48,0,2020-02-06
广东,东莞,53,0,2020-02-06
北京,海淀区,47,0,2020-02-06
北京,西城区,34,0,2020-02-06
北京,大兴区,32,0,2020-02-06
北京,外地来京人员,21,0,2020-02-06
北京,丰台区,20,0,2020-02-06
北京,昌平区,15,0,2020-02-06
北京,通州区,13,0,2020-02-06
北京,石景山区,11,0,2020-02-06
北京,房山区,11,0,2020-02-06
北京,东城区,7,0,2020-02-06
广东,中山,46,0,2020-02-06
北京,顺义区,6,0,2020-02-06
北京,怀柔区,5,0,2020-02-06
北京,门头沟区,3,0,2020-02-06
北京,延庆区,1,0,2020-02-06
北京,待明确地区,0,1,2020-02-06
上海,外地来沪人员,92,1,2020-02-06
上海,浦东新区,50,0,2020-02-06
上海,宝山区,16,0,2020-02-06
上海,徐汇区,15,0,2020-02-06
上海,静安区,14,0,2020-02-06
广东,惠州,39,0,2020-02-06
上海,闵行区,12,0,2020-02-06
上海,长宁区,11,0,2020-02-06
上海,松江区,10,0,2020-02-06
上海,奉贤区,9,0,2020-02-06
上海,虹口区,7,0,2020-02-06
上海,杨浦区,7,0,2020-02-06
上海,普陀区,7,0,2020-02-06
上海,青浦区,5,0,2020-02-06
上海,黄浦区,5,0,2020-02-06
上海,嘉定区,5,0,2020-02-06
广东,汕头,22,0,2020-02-06
上海,金山区,2,0,2020-02-06
上海,崇明区,2,0,2020-02-06
福建,福州,56,0,2020-02-06
福建,莆田,42,0,2020-02-06
福建,泉州,39,0,2020-02-06
福建,厦门,21,0,2020-02-06
福建,宁德,16,0,2020-02-06
福建,漳州,16,0,2020-02-06
福建,南平,12,0,2020-02-06
福建,三明,11,0,2020-02-06
广东,湛江,19,0,2020-02-06
福建,龙岩,2,0,2020-02-06
陕西,西安,80,0,2020-02-06
陕西,安康,21,0,2020-02-06
陕西,汉中,21,0,2020-02-06
陕西,咸阳,15,0,2020-02-06
陕西,宝鸡,12,0,2020-02-06
陕西,渭南,9,0,2020-02-06
陕西,铜川,8,0,2020-02-06
陕西,延安,7,0,2020-02-06
陕西,商洛,7,0,2020-02-06
广东,肇庆,14,1,2020-02-06
陕西,榆林,2,0,2020-02-06
陕西,韩城,1,0,2020-02-06
陕西,杨凌,1,0,2020-02-06
广西,南宁,31,0,2020-02-06
广西,北海,31,0,2020-02-06
广西,桂林,28,0,2020-02-06
广西,柳州,20,0,2020-02-06
广西,防城港,15,0,2020-02-06
广西,河池,11,0,2020-02-06
广西,玉林,8,0,2020-02-06
广东,阳江,13,0,2020-02-06
广西,贵港,7,0,2020-02-06
广西,钦州,7,0,2020-02-06
广西,梧州,5,0,2020-02-06
广西,贺州,4,0,2020-02-06
广西,百色,3,0,2020-02-06
广西,来宾,1,0,2020-02-06
广西,待明确地区,0,0,2020-02-06
河北,石家庄,24,0,2020-02-06
河北,沧州,23,1,2020-02-06
河北,邯郸,22,0,2020-02-06
广东,梅州,12,0,2020-02-06
河北,邢台,19,0,2020-02-06
河北,唐山,19,0,2020-02-06
河北,保定,18,0,2020-02-06
河北,廊坊,15,0,2020-02-06
河北,张家口,13,0,2020-02-06
河北,衡水,7,0,2020-02-06
河北,承德,6,0,2020-02-06
河北,秦皇岛,5,0,2020-02-06
云南,昆明,40,0,2020-02-06
云南,西双版纳,15,0,2020-02-06
广东,江门,11,0,2020-02-06
云南,玉溪,13,0,2020-02-06
云南,大理,11,0,2020-02-06
云南,曲靖,10,0,2020-02-06
云南,昭通,10,0,2020-02-06
云南,保山,9,0,2020-02-06
云南,丽江,7,0,2020-02-06
云南,红河,5,0,2020-02-06
云南,德宏,5,0,2020-02-06
云南,普洱,4,0,2020-02-06
云南,楚雄,4,0,2020-02-06
湖北,随州,915,9,2020-02-06
广东,清远,10,0,2020-02-06
云南,临沧,1,0,2020-02-06
云南,文山,1,0,2020-02-06
云南,待明确地区,0,0,2020-02-06
海南,三亚,32,1,2020-02-06
海南,海口,21,0,2020-02-06
海南,儋州,11,0,2020-02-06
海南,万宁,11,0,2020-02-06
海南,澄迈,7,1,2020-02-06
海南,琼海,6,0,2020-02-06
海南,临高,5,0,2020-02-06
广东,揭阳,7,0,2020-02-06
海南,陵水,4,0,2020-02-06
海南,昌江,4,0,2020-02-06
海南,东方,3,0,2020-02-06
海南,定安,3,0,2020-02-06
海南,文昌,3,0,2020-02-06
海南,保亭,2,0,2020-02-06
海南,琼中,1,0,2020-02-06
海南,乐东,1,0,2020-02-06
山西,晋中,27,0,2020-02-06
山西,运城,17,0,2020-02-06
广东,韶关,6,0,2020-02-06
山西,太原,11,0,2020-02-06
山西,大同,9,0,2020-02-06
山西,晋城,8,0,2020-02-06
山西,吕梁,6,0,2020-02-06
山西,长治,5,0,2020-02-06
山西,阳泉,4,0,2020-02-06
山西,朔州,4,0,2020-02-06
山西,忻州,3,0,2020-02-06
山西,临汾,2,0,2020-02-06
辽宁,沈阳,23,0,2020-02-06
广东,茂名,6,0,2020-02-06
辽宁,大连,14,0,2020-02-06
辽宁,盘锦,11,0,2020-02-06
辽宁,锦州,7,0,2020-02-06
辽宁,丹东,7,0,2020-02-06
辽宁,葫芦岛,7,0,2020-02-06
辽宁,阜新,7,0,2020-02-06
辽宁,朝阳,6,0,2020-02-06
辽宁,本溪,3,0,2020-02-06
辽宁,铁岭,3,0,2020-02-06
辽宁,鞍山,3,0,2020-02-06
广东,汕尾,5,0,2020-02-06
辽宁,辽阳,2,0,2020-02-06
辽宁,营口,1,0,2020-02-06
天津,宝坻区,21,1,2020-02-06
天津,河东区,10,0,2020-02-06
天津,河北区,10,0,2020-02-06
天津,和平区,6,0,2020-02-06
天津,外地来津人员,6,0,2020-02-06
天津,河西区,4,0,2020-02-06
天津,宁河区,4,0,2020-02-06
天津,西青区,4,0,2020-02-06
广东,潮州,5,0,2020-02-06
天津,东丽区,4,0,2020-02-06
天津,南开区,3,0,2020-02-06
天津,滨海新区,3,0,2020-02-06
天津,红桥区,2,0,2020-02-06
天津,津南区,1,0,2020-02-06
天津,北辰区,1,0,2020-02-06
天津,待明确,0,0,2020-02-06
贵州,贵阳,18,0,2020-02-06
贵州,毕节,13,0,2020-02-06
贵州,遵义,12,0,2020-02-06
广东,河源,2,0,2020-02-06
贵州,六盘水,9,1,2020-02-06
贵州,黔南州,7,0,2020-02-06
贵州,铜仁,6,0,2020-02-06
贵州,黔东南州,5,0,2020-02-06
贵州,安顺,4,0,2020-02-06
贵州,黔西南州,3,0,2020-02-06
甘肃,兰州,32,0,2020-02-06
甘肃,天水,10,0,2020-02-06
甘肃,定西,5,0,2020-02-06
甘肃,陇南,4,0,2020-02-06
浙江,温州,421,0,2020-02-06
甘肃,白银,4,0,2020-02-06
甘肃,临夏,3,0,2020-02-06
甘肃,甘南,3,0,2020-02-06
甘肃,张掖,2,0,2020-02-06
甘肃,庆阳,2,0,2020-02-06
甘肃,金昌,1,0,2020-02-06
甘肃,平凉,1,0,2020-02-06
吉林,长春,32,0,2020-02-06
吉林,四平,10,1,2020-02-06
吉林,吉林市,5,0,2020-02-06
浙江,杭州,156,0,2020-02-06
吉林,延边,5,0,2020-02-06
吉林,辽源,5,0,2020-02-06
吉林,公主岭,4,0,2020-02-06
吉林,松原,2,0,2020-02-06
吉林,通化,2,0,2020-02-06
内蒙古,鄂尔多斯,11,0,2020-02-06
内蒙古,包头,9,0,2020-02-06
内蒙古,呼和浩特,7,0,2020-02-06
内蒙古,呼伦贝尔,5,0,2020-02-06
内蒙古,巴彦淖尔,4,0,2020-02-06
浙江,宁波,136,0,2020-02-06
内蒙古,赤峰,4,0,2020-02-06
内蒙古,乌兰察布,3,0,2020-02-06
内蒙古,锡林郭勒盟,2,0,2020-02-06
内蒙古,通辽,2,0,2020-02-06
内蒙古,乌海市,2,0,2020-02-06
内蒙古,兴安盟,1,0,2020-02-06
宁夏,银川,27,0,2020-02-06
宁夏,吴忠,9,0,2020-02-06
宁夏,中卫,3,0,2020-02-06
宁夏,固原,2,0,2020-02-06
湖北,荆州,885,10,2020-02-06
浙江,台州,129,0,2020-02-06
宁夏,宁东管委会,1,0,2020-02-06
宁夏,石嘴山,1,0,2020-02-06
新疆,乌鲁木齐,18,0,2020-02-06
新疆,伊犁州,9,0,2020-02-06
新疆,塔城,4,0,2020-02-06
新疆,昌吉,2,0,2020-02-06
新疆,吐鲁番,1,0,2020-02-06
新疆,胡杨河,1,0,2020-02-06
新疆,石河子,1,0,2020-02-06
新疆,阿克苏,1,0,2020-02-06
浙江,金华,48,0,2020-02-06
新疆,五家渠,1,0,2020-02-06
新疆,巴州,1,0,2020-02-06
青海,西宁,15,0,2020-02-06
青海,海北州,3,0,2020-02-06
西藏,拉萨,1,0,2020-02-06
浙江,嘉兴,35,0,2020-02-06
浙江,绍兴,34,0,2020-02-06
浙江,丽水,16,0,2020-02-06
浙江,衢州,15,0,2020-02-06
浙江,湖州,9,0,2020-02-06
浙江,舟山,7,0,2020-02-06
浙江,待明确地区,0,0,2020-02-06
河南,信阳,176,0,2020-02-06
湖北,襄阳,838,3,2020-02-06
河南,南阳,118,2,2020-02-06
河南,郑州,112,0,2020-02-06
河南,驻马店,106,0,2020-02-06
河南,商丘,72,0,2020-02-06
河南,周口,60,0,2020-02-06
河南,平顶山,46,0,2020-02-06
河南,新乡,41,0,2020-02-06
河南,安阳,40,0,2020-02-06
河南,许昌,28,0,2020-02-06
河南,漯河,26,0,2020-02-06
湖北,黄石,635,2,2020-02-06
河南,洛阳,24,0,2020-02-06
河南,开封,20,0,2020-02-06
河南,焦作,18,0,2020-02-06
河南,鹤壁,11,0,2020-02-06
河南,三门峡,7,0,2020-02-06
河南,濮阳,5,0,2020-02-06
河南,济源,4,0,2020-02-06
河南,未知地区,0,1,2020-02-06
湖南,长沙,190,0,2020-02-06
湖南,岳阳,107,0,2020-02-06
湖北,宜昌,610,7,2020-02-06
湖南,邵阳,83,0,2020-02-06
湖南,常德,64,0,2020-02-06
湖南,娄底,53,0,2020-02-06
湖南,株洲,46,0,2020-02-06
湖南,衡阳,43,0,2020-02-06
湖南,益阳,43,0,2020-02-06
湖南,永州,38,0,2020-02-06
湖南,怀化,38,0,2020-02-06
湖南,郴州,29,0,2020-02-06
湖南,湘潭,25,0,2020-02-06
湖北,荆门,553,17,2020-02-06
湖南,湘西自治州,8,0,2020-02-06
湖南,张家界,5,0,2020-02-06
安徽,合肥,115,0,2020-02-06
安徽,阜阳,105,0,2020-02-06
安徽,蚌埠,88,0,2020-02-06
安徽,亳州,72,0,2020-02-06
安徽,安庆,66,0,2020-02-06
安徽,六安,41,0,2020-02-06
安徽,马鞍山,30,0,2020-02-06
安徽,芜湖,27,0,2020-02-06
湖北,鄂州,471,18,2020-02-06
安徽,宿州,27,0,2020-02-06
安徽,铜陵,22,0,2020-02-06
安徽,淮北,22,0,2020-02-06
安徽,淮南,14,0,2020-02-06
安徽,滁州,11,0,2020-02-06
安徽,池州,11,0,2020-02-06
安徽,黄山,9,0,2020-02-06
安徽,宣城,5,0,2020-02-06
江西,南昌,162,0,2020-02-06
江西,九江,95,0,2020-02-06
湖北,武汉,13603,545,2020-02-07
湖北,孝感,2313,26,2020-02-07
湖北,咸宁,476,2,2020-02-07
江西,新余,95,0,2020-02-07
江西,上饶,92,0,2020-02-07
江西,宜春,67,0,2020-02-07
江西,赣州,64,0,2020-02-07
江西,抚州,59,0,2020-02-07
江西,萍乡,24,0,2020-02-07
江西,吉安,17,0,2020-02-07
江西,鹰潭,11,0,2020-02-07
江西,景德镇,4,0,2020-02-07
江苏,苏州,72,0,2020-02-07
湖北,十堰,438,0,2020-02-07
江苏,南京,65,0,2020-02-07
江苏,徐州,52,0,2020-02-07
江苏,淮安,40,0,2020-02-07
江苏,无锡,34,0,2020-02-07
江苏,南通,31,0,2020-02-07
江苏,常州,31,0,2020-02-07
江苏,泰州,30,0,2020-02-07
江苏,连云港,27,0,2020-02-07
江苏,扬州,17,0,2020-02-07
江苏,盐城,17,0,2020-02-07
湖北,仙桃,359,5,2020-02-07
江苏,宿迁,12,0,2020-02-07
江苏,镇江,11,0,2020-02-07
重庆,万州区,78,1,2020-02-07
重庆,江北区,20,0,2020-02-07
重庆,云阳县,20,0,2020-02-07
重庆,九龙坡区,19,1,2020-02-07
重庆,渝中区,19,0,2020-02-07
重庆,开州区,18,0,2020-02-07
重庆,垫江县,18,0,2020-02-07
重庆,合川区,16,0,2020-02-07
湖北,天门,179,10,2020-02-07
重庆,忠县,16,0,2020-02-07
重庆,两江新区,16,0,2020-02-07
重庆,綦江区,15,0,2020-02-07
重庆,潼南区,13,0,2020-02-07
重庆,奉节县,13,0,2020-02-07
重庆,渝北区,12,0,2020-02-07
重庆,长寿区,12,0,2020-02-07
重庆,石柱县,12,0,2020-02-07
重庆,巫溪县,11,0,2020-02-07
重庆,大足区,10,0,2020-02-07
湖北,恩施州,160,0,2020-02-07
重庆,丰都县,9,0,2020-02-07
重庆,璧山区,8,0,2020-02-07
重庆,巫山县,8,0,2020-02-07
重庆,南岸区,8,0,2020-02-07
重庆,荣昌区,8,0,2020-02-07
重庆,大渡口区,7,0,2020-02-07
重庆,铜梁区,7,0,2020-02-07
重庆,江津区,4,0,2020-02-07
重庆,梁平区,4,0,2020-02-07
重庆,高新区,4,0,2020-02-07
湖北,潜江,80,2,2020-02-07
重庆,涪陵区,3,0,2020-02-07
重庆,巴南区,3,0,2020-02-07
重庆,永川区,3,0,2020-02-07
重庆,城口县,2,0,2020-02-07
重庆,黔江区,2,0,2020-02-07
重庆,沙坪坝区,2,0,2020-02-07
重庆,彭水县,2,0,2020-02-07
重庆,秀山县,1,0,2020-02-07
重庆,武隆区,1,0,2020-02-07
重庆,酉阳县,1,0,2020-02-07
湖北,神农架林区,10,0,2020-02-07
重庆,万盛经开区,1,0,2020-02-07
山东,青岛,46,0,2020-02-07
山东,济南,42,0,2020-02-07
山东,临沂,38,0,2020-02-07
山东,济宁,38,0,2020-02-07
山东,烟台,34,0,2020-02-07
山东,威海,32,0,2020-02-07
山东,潍坊,29,0,2020-02-07
山东,德州,28,0,2020-02-07
山东,聊城,27,0,2020-02-07
